SNOW,SNWD,TMAX,TMIN,ADPT,ASLP,ASTP,AWBT,AWND,RHAV,RHMN,RHMX,WDF2,WDF5,WSF2,WSF5,Rain,year,month,day,dayofweek,month_sin,month_cos
3.0,0.0,44.0,-55.0,-22.0,10098.0,9858.0,0.0,49.0,79.0,55.0,93.0,330.0,310.0,112.0,179.0,1,2024,4,24,2,0.8660254037844387,-0.4999999999999998
0.0,0.0,61.0,-71.0,-106.0,10220.0,9963.0,-39.0,57.0,47.0,29.0,68.0,300.0,310.0,112.0,188.0,0,2024,4,25,3,0.8660254037844387,-0.4999999999999998
0.0,0.0,94.0,-32.0,-100.0,10305.0,10058.0,-11.0,34.0,39.0,22.0,64.0,330.0,340.0,76.0,121.0,0,2024,4,26,4,0.8660254037844387,-0.4999999999999998
0.0,0.0,172.0,-38.0,-44.0,10288.0,10058.0,28.0,15.0,44.0,24.0,78.0,140.0,210.0,54.0,76.0,0,2024,4,27,5,0.8660254037844387,-0.4999999999999998
0.0,0.0,161.0,50.0,22.0,10169.0,9949.0,67.0,39.0,61.0,38.0,93.0,180.0,180.0,94.0,130.0,0,2024,4,28,6,0.8660254037844387,-0.4999999999999998
0.0,0.0,111.0,6.0,6.0,10173.0,9932.0,39.0,57.0,64.0,50.0,83.0,340.0,340.0,98.0,157.0,0,2024,4,29,0,0.8660254037844387,-0.4999999999999998
0.0,0.0,161.0,-21.0,,,,,36.0,49.0,33.0,72.0,20.0,20.0,72.0,112.0,0,2024,4,30,1,0.8660254037844387,-0.4999999999999998
0.0,0.0,167.0,11.0,-11.0,10146.0,9912.0,50.0,20.0,51.0,34.0,76.0,350.0,360.0,54.0,85.0,0,2024,5,1,2,0.49999999999999994,-0.8660254037844387
0.0,0.0,178.0,33.0,33.0,10169.0,9939.0,72.0,24.0,61.0,38.0,83.0,70.0,60.0,67.0,94.0,0,2024,5,2,3,0.49999999999999994,-0.8660254037844387
0.0,0.0,189.0,78.0,33.0,10237.0,10007.0,78.0,39.0,59.0,40.0,79.0,70.0,50.0,72.0,112.0,0,2024,5,3,4,0.49999999999999994,-0.8660254037844387
0.0,0.0,167.0,67.0,44.0,10284.0,10047.0,83.0,25.0,62.0,50.0,73.0,180.0,170.0,58.0,89.0,0,2024,5,4,5,0.49999999999999994,-0.8660254037844387
0.0,0.0,161.0,56.0,56.0,10234.0,10007.0,78.0,51.0,75.0,50.0,90.0,170.0,190.0,89.0,130.0,1,2024,5,5,6,0.49999999999999994,-0.8660254037844387
0.0,0.0,200.0,72.0,72.0,10108.0,9881.0,100.0,33.0,73.0,39.0,93.0,330.0,340.0,76.0,125.0,1,2024,5,6,0,0.49999999999999994,-0.8660254037844387
0.0,0.0,172.0,33.0,17.0,10058.0,9827.0,61.0,40.0,57.0,35.0,79.0,330.0,340.0,89.0,139.0,0,2024,5,7,1,0.49999999999999994,-0.8660254037844387
0.0,0.0,156.0,6.0,17.0,10064.0,9831.0,61.0,26.0,61.0,35.0,86.0,90.0,100.0,67.0,98.0,1,2024,5,8,2,0.49999999999999994,-0.8660254037844387
0.0,0.0,128.0,39.0,11.0,10091.0,9854.0,50.0,32.0,63.0,43.0,82.0,60.0,50.0,67.0,98.0,0,2024,5,9,3,0.49999999999999994,-0.8660254037844387
0.0,0.0,144.0,-5.0,-6.0,10115.0,9878.0,44.0,21.0,55.0,36.0,82.0,90.0,80.0,63.0,89.0,0,2024,5,10,4,0.49999999999999994,-0.8660254037844387
0.0,0.0,161.0,6.0,6.0,10125.0,9892.0,56.0,20.0,56.0,35.0,89.0,120.0,70.0,45.0,76.0,0,2024,5,11,5,0.49999999999999994,-0.8660254037844387
0.0,0.0,183.0,17.0,0.0,10119.0,9888.0,61.0,20.0,49.0,26.0,82.0,10.0,20.0,63.0,81.0,0,2024,5,12,6,0.49999999999999994,-0.8660254037844387
0.0,0.0,194.0,67.0,17.0,10146.0,9912.0,83.0,25.0,46.0,28.0,68.0,160.0,190.0,63.0,85.0,0,2024,5,13,0,0.49999999999999994,-0.8660254037844387
0.0,0.0,167.0,106.0,67.0,10139.0,9909.0,100.0,32.0,63.0,53.0,80.0,180.0,210.0,81.0,130.0,1,2024,5,14,1,0.49999999999999994,-0.8660254037844387
0.0,0.0,239.0,111.0,111.0,10112.0,9881.0,139.0,21.0,70.0,50.0,93.0,360.0,10.0,67.0,89.0,1,2024,5,15,2,0.49999999999999994,-0.8660254037844387
0.0,0.0,189.0,111.0,128.0,10139.0,9902.0,133.0,17.0,87.0,73.0,97.0,10.0,10.0,45.0,58.0,1,2024,5,16,3,0.49999999999999994,-0.8660254037844387
0.0,0.0,250.0,78.0,94.0,10176.0,9942.0,128.0,19.0,61.0,37.0,97.0,130.0,150.0,45.0,67.0,0,2024,5,17,4,0.49999999999999994,-0.8660254037844387
0.0,0.0,217.0,122.0,106.0,10196.0,9963.0,133.0,17.0,68.0,53.0,97.0,140.0,120.0,54.0,72.0,1,2024,5,18,5,0.49999999999999994,-0.8660254037844387
0.0,0.0,200.0,117.0,117.0,10183.0,9956.0,133.0,14.0,80.0,63.0,93.0,90.0,200.0,40.0,58.0,0,2024,5,19,6,0.49999999999999994,-0.8660254037844387
0.0,0.0,250.0,100.0,122.0,10135.0,9915.0,144.0,34.0,70.0,48.0,96.0,180.0,180.0,72.0,107.0,0,2024,5,20,0,0.49999999999999994,-0.8660254037844387
0.0,0.0,283.0,144.0,128.0,10095.0,9868.0,161.0,23.0,61.0,37.0,90.0,270.0,290.0,54.0,94.0,0,2024,5,21,1,0.49999999999999994,-0.8660254037844387
0.0,0.0,289.0,139.0,139.0,10088.0,9861.0,172.0,15.0,62.0,41.0,83.0,220.0,250.0,45.0,63.0,0,2024,5,22,2,0.49999999999999994,-0.8660254037844387
0.0,0.0,261.0,150.0,161.0,10051.0,9831.0,172.0,27.0,81.0,60.0,93.0,250.0,240.0,116.0,197.0,1,2024,5,23,3,0.49999999999999994,-0.8660254037844387
0.0,0.0,222.0,111.0,89.0,10037.0,9810.0,117.0,42.0,67.0,38.0,80.0,300.0,290.0,89.0,161.0,1,2024,5,24,4,0.49999999999999994,-0.8660254037844387
0.0,0.0,206.0,83.0,61.0,10088.0,9861.0,106.0,30.0,59.0,40.0,77.0,350.0,360.0,72.0,103.0,0,2024,5,25,5,0.49999999999999994,-0.8660254037844387
0.0,0.0,222.0,78.0,78.0,10163.0,9932.0,111.0,17.0,65.0,39.0,87.0,140.0,140.0,40.0,67.0,0,2024,5,26,6,0.49999999999999994,-0.8660254037844387
0.0,0.0,161.0,106.0,94.0,10183.0,9949.0,111.0,47.0,75.0,65.0,87.0,160.0,150.0,94.0,143.0,1,2024,5,27,0,0.49999999999999994,-0.8660254037844387
0.0,0.0,206.0,128.0,144.0,10020.0,9790.0,156.0,48.0,88.0,80.0,93.0,150.0,160.0,103.0,157.0,1,2024,5,28,1,0.49999999999999994,-0.8660254037844387
0.0,0.0,178.0,56.0,78.0,10081.0,9851.0,106.0,36.0,70.0,54.0,89.0,310.0,320.0,76.0,125.0,0,2024,5,29,2,0.49999999999999994,-0.8660254037844387
0.0,0.0,189.0,33.0,28.0,10146.0,9915.0,72.0,25.0,58.0,34.0,93.0,340.0,330.0,63.0,107.0,0,2024,5,30,3,0.49999999999999994,-0.8660254037844387
0.0,0.0,200.0,39.0,33.0,10156.0,9922.0,78.0,34.0,55.0,33.0,86.0,360.0,10.0,94.0,139.0,0,2024,5,31,4,0.49999999999999994,-0.8660254037844387
0.0,0.0,228.0,61.0,39.0,10186.0,9953.0,94.0,30.0,51.0,27.0,77.0,20.0,40.0,72.0,116.0,0,2024,6,1,5,1.2246467991473532e-16,-1.0
0.0,0.0,278.0,56.0,56.0,10146.0,9919.0,111.0,23.0,51.0,25.0,89.0,330.0,340.0,72.0,121.0,0,2024,6,2,6,1.2246467991473532e-16,-1.0
0.0,0.0,239.0,78.0,100.0,10146.0,9909.0,133.0,20.0,65.0,45.0,83.0,80.0,110.0,63.0,89.0,0,2024,6,3,0,1.2246467991473532e-16,-1.0
0.0,0.0,267.0,128.0,111.0,10159.0,9936.0,144.0,9.0,63.0,35.0,84.0,80.0,80.0,40.0,58.0,0,2024,6,4,1,1.2246467991473532e-16,-1.0
0.0,0.0,283.0,117.0,122.0,10098.0,9878.0,156.0,10.0,61.0,34.0,90.0,90.0,90.0,45.0,72.0,0,2024,6,5,2,1.2246467991473532e-16,-1.0
0.0,0.0,267.0,139.0,139.0,10054.0,9831.0,167.0,31.0,65.0,47.0,90.0,160.0,170.0,72.0,134.0,0,2024,6,6,3,1.2246467991473532e-16,-1.0
0.0,0.0,244.0,139.0,139.0,10034.0,9807.0,156.0,34.0,74.0,55.0,87.0,170.0,160.0,81.0,112.0,1,2024,6,7,4,1.2246467991473532e-16,-1.0
0.0,0.0,183.0,139.0,133.0,10000.0,9776.0,144.0,23.0,91.0,75.0,97.0,140.0,150.0,58.0,81.0,1,2024,6,8,5,1.2246467991473532e-16,-1.0
0.0,0.0,200.0,128.0,133.0,9963.0,9739.0,139.0,23.0,87.0,63.0,97.0,240.0,250.0,67.0,103.0,1,2024,6,9,6,1.2246467991473532e-16,-1.0
0.0,0.0,167.0,106.0,117.0,9973.0,9732.0,128.0,25.0,89.0,78.0,97.0,340.0,330.0,63.0,98.0,1,2024,6,10,0,1.2246467991473532e-16,-1.0
0.0,0.0,250.0,89.0,128.0,10108.0,9868.0,144.0,10.0,74.0,47.0,97.0,60.0,70.0,40.0,67.0,0,2024,6,11,1,1.2246467991473532e-16,-1.0
0.0,0.0,239.0,133.0,144.0,10139.0,9909.0,161.0,17.0,75.0,57.0,97.0,140.0,150.0,76.0,98.0,0,2024,6,12,2,1.2246467991473532e-16,-1.0
0.0,0.0,244.0,128.0,128.0,10108.0,9885.0,156.0,31.0,67.0,50.0,93.0,230.0,240.0,72.0,103.0,0,2024,6,13,3,1.2246467991473532e-16,-1.0
0.0,0.0,244.0,139.0,139.0,10071.0,9841.0,161.0,34.0,73.0,50.0,90.0,190.0,240.0,67.0,103.0,1,2024,6,14,4,1.2246467991473532e-16,-1.0
0.0,0.0,189.0,78.0,61.0,10146.0,9909.0,100.0,39.0,62.0,40.0,86.0,330.0,300.0,72.0,121.0,0,2024,6,15,5,1.2246467991473532e-16,-1.0
0.0,0.0,244.0,67.0,56.0,10203.0,9970.0,106.0,20.0,52.0,32.0,80.0,300.0,310.0,58.0,94.0,0,2024,6,16,6,1.2246467991473532e-16,-1.0
0.0,0.0,239.0,89.0,106.0,10186.0,9959.0,133.0,27.0,67.0,41.0,87.0,220.0,240.0,67.0,103.0,0,2024,6,17,0,1.2246467991473532e-16,-1.0
0.0,0.0,333.0,139.0,183.0,10200.0,9966.0,206.0,31.0,72.0,50.0,93.0,240.0,210.0,63.0,98.0,0,2024,6,18,1,1.2246467991473532e-16,-1.0
0.0,0.0,356.0,217.0,217.0,10190.0,9970.0,239.0,35.0,64.0,44.0,91.0,240.0,280.0,76.0,125.0,0,2024,6,19,2,1.2246467991473532e-16,-1.0
0.0,0.0,317.0,194.0,178.0,10186.0,9953.0,211.0,38.0,60.0,42.0,79.0,330.0,330.0,76.0,148.0,0,2024,6,20,3,1.2246467991473532e-16,-1.0
0.0,0.0,233.0,133.0,100.0,10217.0,9986.0,133.0,22.0,60.0,36.0,84.0,310.0,310.0,58.0,89.0,0,2024,6,21,4,1.2246467991473532e-16,-1.0
0.0,0.0,267.0,111.0,122.0,10163.0,9936.0,156.0,21.0,65.0,35.0,93.0,210.0,220.0,58.0,81.0,0,2024,6,22,5,1.2246467991473532e-16,-1.0
0.0,0.0,172.0,139.0,144.0,10047.0,9837.0,150.0,33.0,92.0,84.0,96.0,110.0,120.0,58.0,85.0,1,2024,6,23,6,1.2246467991473532e-16,-1.0
0.0,0.0,244.0,139.0,144.0,10014.0,9776.0,156.0,29.0,78.0,55.0,96.0,30.0,30.0,63.0,94.0,1,2024,6,24,0,1.2246467991473532e-16,-1.0
0.0,0.0,294.0,122.0,139.0,10051.0,9827.0,167.0,16.0,65.0,38.0,96.0,170.0,180.0,40.0,63.0,0,2024,6,25,1,1.2246467991473532e-16,-1.0
0.0,0.0,278.0,167.0,150.0,10010.0,9787.0,172.0,33.0,70.0,47.0,84.0,250.0,220.0,89.0,134.0,0,2024,6,26,2,1.2246467991473532e-16,-1.0
0.0,0.0,194.0,106.0,133.0,10027.0,9793.0,139.0,21.0,88.0,76.0,96.0,230.0,260.0,58.0,85.0,1,2024,6,27,3,1.2246467991473532e-16,-1.0
0.0,0.0,211.0,100.0,83.0,10156.0,9909.0,117.0,28.0,63.0,38.0,92.0,310.0,290.0,67.0,107.0,0,2024,6,28,4,1.2246467991473532e-16,-1.0
0.0,0.0,239.0,111.0,100.0,10179.0,9959.0,122.0,51.0,74.0,46.0,96.0,190.0,200.0,112.0,179.0,1,2024,6,29,5,1.2246467991473532e-16,-1.0
0.0,0.0,267.0,133.0,156.0,10068.0,9841.0,172.0,36.0,79.0,60.0,93.0,330.0,340.0,89.0,143.0,1,2024,6,30,6,1.2246467991473532e-16,-1.0
0.0,0.0,256.0,128.0,106.0,10156.0,9915.0,144.0,27.0,60.0,36.0,90.0,360.0,350.0,67.0,103.0,0,2024,7,1,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,294.0,117.0,111.0,10217.0,9986.0,156.0,11.0,57.0,30.0,93.0,350.0,350.0,45.0,72.0,0,2024,7,2,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,294.0,122.0,133.0,10190.0,9970.0,167.0,28.0,59.0,34.0,93.0,170.0,160.0,72.0,103.0,0,2024,7,3,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,267.0,150.0,161.0,10105.0,9881.0,178.0,33.0,79.0,63.0,93.0,210.0,210.0,58.0,85.0,1,2024,7,4,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,256.0,178.0,183.0,10108.0,9878.0,189.0,9.0,85.0,67.0,97.0,160.0,160.0,36.0,45.0,1,2024,7,5,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,217.0,189.0,189.0,10108.0,9881.0,189.0,19.0,92.0,87.0,97.0,80.0,70.0,54.0,76.0,1,2024,7,6,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,178.0,189.0,10135.0,9902.0,200.0,10.0,86.0,67.0,100.0,20.0,10.0,72.0,103.0,1,2024,7,7,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,294.0,161.0,183.0,10152.0,9925.0,200.0,19.0,77.0,51.0,100.0,190.0,170.0,58.0,89.0,1,2024,7,8,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,283.0,172.0,189.0,10105.0,9881.0,200.0,23.0,79.0,56.0,97.0,230.0,200.0,67.0,112.0,1,2024,7,9,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,178.0,183.0,10108.0,9878.0,194.0,17.0,78.0,57.0,96.0,240.0,250.0,45.0,58.0,1,2024,7,10,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,200.0,183.0,178.0,10135.0,9902.0,183.0,35.0,92.0,84.0,97.0,50.0,30.0,58.0,89.0,1,2024,7,11,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,244.0,183.0,189.0,10186.0,9953.0,194.0,12.0,88.0,81.0,94.0,250.0,260.0,36.0,54.0,1,2024,7,12,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,294.0,183.0,189.0,10163.0,9936.0,206.0,22.0,79.0,55.0,96.0,330.0,340.0,67.0,103.0,1,2024,7,13,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,306.0,167.0,178.0,10112.0,9888.0,200.0,18.0,70.0,51.0,97.0,250.0,250.0,58.0,94.0,0,2024,7,14,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,300.0,178.0,183.0,10075.0,9851.0,206.0,30.0,71.0,51.0,90.0,230.0,210.0,67.0,103.0,0,2024,7,15,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,267.0,200.0,206.0,10047.0,9821.0,211.0,14.0,85.0,71.0,91.0,210.0,210.0,45.0,63.0,1,2024,7,16,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,306.0,200.0,200.0,10051.0,9827.0,217.0,28.0,73.0,53.0,96.0,250.0,230.0,76.0,121.0,0,2024,7,17,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,289.0,161.0,161.0,10068.0,9837.0,183.0,32.0,68.0,41.0,90.0,240.0,250.0,94.0,130.0,0,2024,7,18,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,139.0,122.0,10139.0,9905.0,156.0,27.0,61.0,39.0,90.0,260.0,330.0,54.0,89.0,0,2024,7,19,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,267.0,133.0,133.0,10135.0,9909.0,161.0,36.0,65.0,41.0,87.0,250.0,240.0,81.0,125.0,1,2024,7,20,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,233.0,128.0,94.0,10135.0,9905.0,133.0,28.0,58.0,40.0,84.0,300.0,260.0,72.0,112.0,0,2024,7,21,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,239.0,106.0,111.0,10156.0,9929.0,139.0,21.0,67.0,48.0,89.0,250.0,240.0,72.0,125.0,0,2024,7,22,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,228.0,117.0,128.0,10200.0,9963.0,144.0,13.0,76.0,53.0,93.0,80.0,70.0,31.0,45.0,0,2024,7,23,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,261.0,128.0,144.0,10193.0,9997.0,167.0,20.0,74.0,47.0,96.0,150.0,150.0,63.0,94.0,0,2024,7,24,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,211.0,156.0,167.0,10132.0,9915.0,178.0,38.0,88.0,81.0,97.0,180.0,180.0,72.0,116.0,1,2024,7,25,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,150.0,133.0,10129.0,9892.0,161.0,30.0,67.0,39.0,93.0,350.0,350.0,72.0,116.0,0,2024,7,26,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,278.0,117.0,133.0,10179.0,9949.0,161.0,12.0,65.0,37.0,93.0,230.0,230.0,54.0,81.0,0,2024,7,27,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,306.0,150.0,161.0,10176.0,9949.0,189.0,25.0,65.0,42.0,87.0,170.0,210.0,63.0,89.0,0,2024,7,28,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,289.0,172.0,167.0,10163.0,9936.0,189.0,41.0,71.0,45.0,90.0,160.0,150.0,76.0,107.0,0,2024,7,29,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,267.0,172.0,178.0,10135.0,9909.0,189.0,37.0,84.0,62.0,93.0,240.0,180.0,72.0,107.0,1,2024,7,30,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,200.0,206.0,10119.0,9892.0,211.0,41.0,83.0,67.0,94.0,210.0,190.0,76.0,116.0,0,2024,7,31,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,300.0,194.0,200.0,10091.0,9865.0,211.0,23.0,79.0,51.0,97.0,330.0,340.0,63.0,89.0,1,2024,8,1,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,322.0,178.0,194.0,10102.0,9875.0,211.0,16.0,78.0,45.0,97.0,230.0,250.0,103.0,161.0,1,2024,8,2,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,317.0,189.0,200.0,10068.0,9848.0,217.0,26.0,77.0,52.0,97.0,230.0,220.0,76.0,116.0,1,2024,8,3,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,294.0,189.0,189.0,10091.0,9865.0,200.0,12.0,77.0,51.0,97.0,360.0,360.0,76.0,116.0,0,2024,8,4,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,250.0,156.0,122.0,10125.0,9892.0,156.0,28.0,62.0,37.0,93.0,330.0,340.0,63.0,103.0,1,2024,8,5,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,233.0,122.0,106.0,10139.0,9909.0,133.0,20.0,67.0,41.0,97.0,240.0,310.0,58.0,94.0,0,2024,8,6,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,244.0,94.0,83.0,10159.0,9925.0,122.0,23.0,60.0,36.0,92.0,340.0,240.0,67.0,107.0,0,2024,8,7,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,261.0,83.0,100.0,10217.0,9980.0,139.0,19.0,63.0,40.0,93.0,210.0,180.0,54.0,76.0,0,2024,8,8,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,200.0,139.0,144.0,10179.0,9963.0,150.0,38.0,89.0,73.0,97.0,160.0,160.0,112.0,179.0,1,2024,8,9,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,289.0,156.0,178.0,10064.0,9831.0,194.0,43.0,72.0,54.0,94.0,220.0,200.0,98.0,174.0,1,2024,8,10,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,250.0,133.0,133.0,10098.0,9871.0,156.0,30.0,67.0,43.0,93.0,230.0,240.0,81.0,107.0,0,2024,8,11,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,239.0,139.0,133.0,10088.0,9861.0,156.0,23.0,71.0,52.0,90.0,230.0,270.0,63.0,89.0,0,2024,8,12,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,261.0,133.0,139.0,10105.0,9878.0,161.0,22.0,70.0,48.0,90.0,330.0,340.0,63.0,98.0,0,2024,8,13,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,233.0,133.0,144.0,10166.0,9936.0,156.0,9.0,83.0,62.0,96.0,20.0,190.0,31.0,45.0,0,2024,8,14,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,250.0,133.0,150.0,10166.0,9939.0,167.0,19.0,78.0,50.0,100.0,310.0,190.0,54.0,85.0,1,2024,8,15,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,261.0,139.0,156.0,10173.0,9942.0,167.0,14.0,78.0,54.0,100.0,150.0,210.0,45.0,63.0,0,2024,8,16,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,272.0,144.0,161.0,10159.0,9932.0,172.0,30.0,78.0,59.0,96.0,180.0,180.0,63.0,89.0,0,2024,8,17,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,217.0,167.0,161.0,10135.0,9909.0,172.0,40.0,81.0,68.0,93.0,180.0,180.0,72.0,112.0,1,2024,8,18,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,256.0,156.0,172.0,10058.0,9831.0,183.0,34.0,82.0,66.0,97.0,360.0,10.0,76.0,98.0,1,2024,8,19,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,172.0,128.0,133.0,10071.0,9834.0,144.0,44.0,90.0,84.0,93.0,10.0,360.0,76.0,121.0,1,2024,8,20,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,172.0,117.0,133.0,10152.0,9915.0,139.0,36.0,92.0,86.0,97.0,70.0,30.0,54.0,81.0,1,2024,8,21,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,217.0,133.0,128.0,10176.0,9942.0,139.0,20.0,83.0,57.0,93.0,160.0,170.0,58.0,76.0,1,2024,8,22,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,222.0,133.0,133.0,10193.0,9959.0,150.0,19.0,82.0,59.0,96.0,240.0,290.0,54.0,85.0,1,2024,8,23,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,283.0,117.0,144.0,10200.0,9966.0,161.0,16.0,74.0,47.0,93.0,210.0,230.0,58.0,72.0,0,2024,8,24,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,261.0,133.0,156.0,10217.0,9986.0,172.0,15.0,77.0,56.0,97.0,220.0,200.0,54.0,85.0,0,2024,8,25,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,272.0,150.0,161.0,10200.0,9973.0,178.0,11.0,76.0,51.0,97.0,220.0,240.0,45.0,58.0,0,2024,8,26,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,283.0,144.0,167.0,10142.0,9925.0,178.0,27.0,76.0,51.0,97.0,230.0,220.0,67.0,107.0,1,2024,8,27,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,211.0,100.0,122.0,10125.0,9881.0,144.0,38.0,74.0,43.0,97.0,360.0,10.0,98.0,139.0,1,2024,8,28,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,211.0,83.0,72.0,10247.0,10007.0,106.0,27.0,63.0,41.0,86.0,360.0,320.0,63.0,89.0,0,2024,8,29,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,239.0,56.0,89.0,10257.0,10030.0,117.0,22.0,69.0,43.0,93.0,170.0,190.0,72.0,98.0,0,2024,8,30,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,194.0,106.0,133.0,10163.0,9942.0,144.0,44.0,84.0,73.0,96.0,170.0,190.0,89.0,125.0,1,2024,8,31,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,261.0,156.0,167.0,10071.0,9848.0,178.0,33.0,81.0,60.0,97.0,180.0,180.0,76.0,116.0,1,2024,9,1,6,-1.0,-1.8369701987210297e-16
0.0,0.0,194.0,83.0,78.0,10125.0,9895.0,106.0,25.0,71.0,45.0,90.0,300.0,320.0,67.0,112.0,0,2024,9,2,0,-1.0,-1.8369701987210297e-16
0.0,0.0,194.0,67.0,56.0,10196.0,9966.0,94.0,31.0,64.0,40.0,86.0,300.0,300.0,76.0,125.0,0,2024,9,3,1,-1.0,-1.8369701987210297e-16
0.0,0.0,244.0,72.0,111.0,10271.0,10030.0,133.0,19.0,71.0,52.0,93.0,230.0,260.0,54.0,76.0,0,2024,9,4,2,-1.0,-1.8369701987210297e-16
0.0,0.0,272.0,128.0,133.0,10264.0,10034.0,161.0,32.0,67.0,44.0,90.0,220.0,190.0,67.0,103.0,0,2024,9,5,3,-1.0,-1.8369701987210297e-16
0.0,0.0,228.0,111.0,117.0,10220.0,9990.0,139.0,38.0,72.0,52.0,89.0,160.0,150.0,72.0,103.0,0,2024,9,6,4,-1.0,-1.8369701987210297e-16
0.0,0.0,183.0,111.0,133.0,10119.0,9881.0,139.0,25.0,90.0,73.0,97.0,70.0,90.0,58.0,81.0,1,2024,9,7,5,-1.0,-1.8369701987210297e-16
0.0,0.0,172.0,78.0,94.0,10064.0,9831.0,111.0,30.0,80.0,58.0,97.0,230.0,260.0,72.0,112.0,1,2024,9,8,6,-1.0,-1.8369701987210297e-16
0.0,0.0,178.0,72.0,72.0,10102.0,9868.0,94.0,30.0,76.0,58.0,90.0,240.0,240.0,72.0,112.0,0,2024,9,9,0,-1.0,-1.8369701987210297e-16
0.0,0.0,161.0,67.0,83.0,10142.0,9912.0,100.0,20.0,79.0,63.0,93.0,310.0,270.0,45.0,94.0,0,2024,9,10,1,-1.0,-1.8369701987210297e-16
0.0,0.0,206.0,67.0,78.0,10186.0,9959.0,111.0,16.0,70.0,42.0,96.0,330.0,320.0,54.0,89.0,0,2024,9,11,2,-1.0,-1.8369701987210297e-16
0.0,0.0,244.0,94.0,128.0,10224.0,9990.0,144.0,12.0,81.0,58.0,93.0,220.0,220.0,45.0,63.0,0,2024,9,12,3,-1.0,-1.8369701987210297e-16
0.0,0.0,267.0,144.0,144.0,10224.0,9990.0,167.0,22.0,75.0,49.0,97.0,350.0,290.0,45.0,89.0,0,2024,9,13,4,-1.0,-1.8369701987210297e-16
0.0,0.0,228.0,89.0,83.0,10264.0,10030.0,117.0,18.0,64.0,38.0,93.0,10.0,340.0,58.0,81.0,0,2024,9,14,5,-1.0,-1.8369701987210297e-16
