TMAX,TMIN,ADPT,ASLP,ASTP,AWBT,AWND,RHAV,RHMN,RHMX,WDF2,WDF5,WSF2,WSF5,Rain,month,dayofweek,month_sin,month_cos
-55.0,-166.0,-178.0,10047.0,9804.0,-122.0,22.0,54.0,41.0,73.0,340.0,310.0,45.0,76.0,0,12,5,-2.4492935982947064e-16,1.0
-21.0,-155.0,-128.0,10081.0,9831.0,-100.0,22.0,74.0,58.0,84.0,330.0,330.0,76.0,107.0,0,12,6,-2.4492935982947064e-16,1.0
-49.0,-138.0,-122.0,10156.0,9909.0,-94.0,30.0,74.0,63.0,81.0,340.0,310.0,72.0,98.0,0,12,0,-2.4492935982947064e-16,1.0
-60.0,-116.0,-111.0,10091.0,9854.0,-89.0,11.0,83.0,77.0,92.0,330.0,330.0,63.0,85.0,1,12,1,-2.4492935982947064e-16,1.0
-43.0,-82.0,-83.0,10149.0,9898.0,-67.0,9.0,83.0,78.0,92.0,310.0,310.0,40.0,58.0,1,12,2,-2.4492935982947064e-16,1.0
-16.0,-49.0,-50.0,10149.0,9909.0,-39.0,14.0,87.0,84.0,92.0,180.0,190.0,36.0,45.0,0,12,3,-2.4492935982947064e-16,1.0
0.0,-27.0,-33.0,10149.0,9909.0,-22.0,9.0,85.0,82.0,92.0,150.0,170.0,45.0,63.0,0,12,4,-2.4492935982947064e-16,1.0
22.0,-10.0,-6.0,10098.0,9871.0,6.0,30.0,91.0,85.0,97.0,150.0,160.0,67.0,85.0,1,1,5,0.4999999999999999,0.8660254037844387
17.0,-132.0,-100.0,10071.0,9827.0,-78.0,48.0,79.0,70.0,92.0,340.0,350.0,81.0,107.0,1,1,6,0.4999999999999999,0.8660254037844387
-132.0,-227.0,-217.0,10220.0,9959.0,-178.0,29.0,69.0,57.0,76.0,330.0,320.0,63.0,81.0,0,1,0,0.4999999999999999,0.8660254037844387
-88.0,-249.0,-200.0,10230.0,9980.0,-178.0,18.0,75.0,69.0,84.0,200.0,210.0,40.0,58.0,0,1,1,0.4999999999999999,0.8660254037844387
0.0,-93.0,-67.0,10119.0,9895.0,-50.0,19.0,82.0,71.0,92.0,180.0,180.0,54.0,76.0,1,1,2,0.4999999999999999,0.8660254037844387
-5.0,-55.0,-61.0,10051.0,9800.0,-44.0,22.0,83.0,75.0,96.0,290.0,290.0,63.0,89.0,0,1,3,0.4999999999999999,0.8660254037844387
-55.0,-93.0,-100.0,10091.0,9854.0,-78.0,46.0,80.0,74.0,81.0,330.0,330.0,89.0,121.0,1,1,4,0.4999999999999999,0.8660254037844387
-82.0,-166.0,-178.0,10254.0,9983.0,-133.0,36.0,64.0,49.0,79.0,320.0,320.0,94.0,139.0,0,1,5,0.4999999999999999,0.8660254037844387
0.0,-138.0,-106.0,10122.0,9912.0,-72.0,42.0,73.0,64.0,88.0,270.0,290.0,72.0,130.0,1,1,6,0.4999999999999999,0.8660254037844387
-5.0,-232.0,-189.0,10105.0,9844.0,-150.0,39.0,64.0,55.0,82.0,330.0,340.0,98.0,134.0,1,1,0,0.4999999999999999,0.8660254037844387
-188.0,-255.0,-289.0,10257.0,9993.0,-233.0,32.0,57.0,48.0,64.0,310.0,330.0,81.0,112.0,0,1,1,0.4999999999999999,0.8660254037844387
-110.0,-266.0,-211.0,10190.0,9949.0,-178.0,26.0,70.0,58.0,81.0,160.0,160.0,72.0,94.0,1,1,2,0.4999999999999999,0.8660254037844387
-55.0,-127.0,-128.0,10179.0,9936.0,-106.0,9.0,80.0,76.0,89.0,170.0,170.0,36.0,45.0,1,1,3,0.4999999999999999,0.8660254037844387
-71.0,-188.0,-139.0,,,-106.0,44.0,74.0,62.0,91.0,360.0,360.0,116.0,157.0,1,1,4,0.4999999999999999,0.8660254037844387
-188.0,-227.0,-261.0,10149.0,9892.0,-206.0,84.0,57.0,50.0,64.0,340.0,330.0,134.0,179.0,0,1,5,0.4999999999999999,0.8660254037844387
-110.0,-232.0,-244.0,10247.0,9997.0,-183.0,28.0,53.0,36.0,67.0,300.0,280.0,67.0,89.0,0,1,6,0.4999999999999999,0.8660254037844387
28.0,-171.0,-106.0,10010.0,9810.0,-78.0,37.0,75.0,54.0,89.0,170.0,120.0,89.0,125.0,1,1,0,0.4999999999999999,0.8660254037844387
22.0,-193.0,-150.0,9956.0,9688.0,-100.0,60.0,62.0,45.0,89.0,300.0,310.0,134.0,179.0,1,1,1,0.4999999999999999,0.8660254037844387
-127.0,-238.0,-217.0,10146.0,9902.0,-183.0,26.0,72.0,55.0,80.0,300.0,300.0,67.0,89.0,1,1,2,0.4999999999999999,0.8660254037844387
-71.0,-221.0,-178.0,10190.0,9919.0,-144.0,34.0,67.0,53.0,81.0,340.0,330.0,94.0,121.0,0,1,3,0.4999999999999999,0.8660254037844387
-160.0,-282.0,-267.0,10345.0,10085.0,-217.0,22.0,64.0,49.0,75.0,310.0,330.0,45.0,63.0,0,1,4,0.4999999999999999,0.8660254037844387
-143.0,-327.0,-272.0,10281.0,10047.0,-228.0,11.0,66.0,52.0,86.0,140.0,150.0,36.0,45.0,0,1,5,0.4999999999999999,0.8660254037844387
-55.0,-205.0,-178.0,10078.0,9837.0,-139.0,28.0,66.0,54.0,79.0,220.0,210.0,81.0,107.0,0,1,6,0.4999999999999999,0.8660254037844387
-138.0,-227.0,-222.0,10132.0,9878.0,-183.0,10.0,66.0,52.0,79.0,340.0,340.0,63.0,67.0,0,1,0,0.4999999999999999,0.8660254037844387
-88.0,-205.0,-183.0,10142.0,9892.0,-156.0,9.0,75.0,68.0,83.0,240.0,80.0,27.0,31.0,1,1,1,0.4999999999999999,0.8660254037844387
-160.0,-266.0,-250.0,10251.0,9983.0,-206.0,32.0,65.0,49.0,80.0,340.0,330.0,76.0,103.0,0,1,2,0.4999999999999999,0.8660254037844387
-121.0,-343.0,-267.0,10261.0,10017.0,-217.0,23.0,62.0,47.0,77.0,180.0,180.0,72.0,103.0,1,1,3,0.4999999999999999,0.8660254037844387
-60.0,-221.0,-161.0,10203.0,9949.0,-128.0,28.0,73.0,63.0,84.0,340.0,330.0,67.0,85.0,1,1,4,0.4999999999999999,0.8660254037844387
-121.0,-238.0,-211.0,10132.0,9837.0,-178.0,67.0,71.0,62.0,77.0,360.0,10.0,134.0,174.0,1,1,5,0.4999999999999999,0.8660254037844387
-77.0,-193.0,-183.0,10003.0,9736.0,-144.0,50.0,63.0,49.0,77.0,340.0,340.0,112.0,157.0,1,1,6,0.4999999999999999,0.8660254037844387
-93.0,-216.0,-206.0,10251.0,9980.0,-167.0,22.0,64.0,46.0,75.0,250.0,240.0,54.0,63.0,0,1,0,0.4999999999999999,0.8660254037844387
-116.0,-299.0,-244.0,10383.0,10125.0,-200.0,10.0,63.0,48.0,78.0,180.0,170.0,40.0,49.0,0,2,1,0.8660254037844386,0.5000000000000001
39.0,-149.0,-72.0,10278.0,10044.0,-44.0,52.0,72.0,55.0,83.0,190.0,190.0,94.0,130.0,0,2,2,0.8660254037844386,0.5000000000000001
39.0,-105.0,-50.0,10237.0,9990.0,-28.0,45.0,78.0,56.0,89.0,340.0,340.0,98.0,116.0,1,2,3,0.8660254037844386,0.5000000000000001
-105.0,-138.0,-161.0,10240.0,10003.0,-133.0,52.0,76.0,70.0,80.0,10.0,10.0,81.0,103.0,1,2,4,0.8660254037844386,0.5000000000000001
-110.0,-199.0,-183.0,10190.0,9932.0,-150.0,42.0,68.0,54.0,80.0,330.0,330.0,81.0,112.0,1,2,5,0.8660254037844386,0.5000000000000001
-116.0,-255.0,-217.0,10345.0,10095.0,-172.0,25.0,61.0,50.0,78.0,170.0,170.0,67.0,85.0,0,2,6,0.8660254037844386,0.5000000000000001
-27.0,-116.0,-106.0,10278.0,10037.0,-78.0,18.0,75.0,63.0,88.0,160.0,170.0,54.0,67.0,0,2,0,0.8660254037844386,0.5000000000000001
6.0,-38.0,-33.0,10125.0,9905.0,-22.0,39.0,88.0,82.0,92.0,60.0,80.0,72.0,103.0,1,2,1,0.8660254037844386,0.5000000000000001
-5.0,-43.0,-56.0,10105.0,9854.0,-33.0,34.0,80.0,72.0,89.0,300.0,310.0,72.0,98.0,1,2,2,0.8660254037844386,0.5000000000000001
11.0,-60.0,-39.0,10064.0,9834.0,-28.0,29.0,88.0,84.0,92.0,170.0,170.0,72.0,94.0,1,2,3,0.8660254037844386,0.5000000000000001
22.0,-43.0,-39.0,10105.0,9861.0,-11.0,37.0,73.0,66.0,85.0,170.0,170.0,67.0,103.0,0,2,4,0.8660254037844386,0.5000000000000001
61.0,-93.0,-28.0,10071.0,9827.0,6.0,51.0,70.0,57.0,83.0,330.0,260.0,107.0,152.0,0,2,5,0.8660254037844386,0.5000000000000001
-93.0,-210.0,-228.0,10234.0,9986.0,-178.0,38.0,57.0,41.0,68.0,330.0,330.0,103.0,130.0,0,2,6,0.8660254037844386,0.5000000000000001
-121.0,-221.0,-217.0,10169.0,9922.0,-178.0,37.0,65.0,58.0,75.0,330.0,330.0,72.0,89.0,0,2,0,0.8660254037844386,0.5000000000000001
-105.0,-227.0,-228.0,10281.0,10014.0,-178.0,31.0,59.0,40.0,75.0,300.0,300.0,81.0,121.0,0,2,1,0.8660254037844386,0.5000000000000001
11.0,-243.0,-172.0,10312.0,10085.0,-128.0,51.0,64.0,50.0,75.0,180.0,190.0,116.0,157.0,0,2,2,0.8660254037844386,0.5000000000000001
56.0,11.0,6.0,10088.0,9865.0,22.0,32.0,82.0,67.0,96.0,200.0,200.0,76.0,116.0,1,2,3,0.8660254037844386,0.5000000000000001
11.0,-155.0,-106.0,9986.0,9732.0,-78.0,62.0,76.0,66.0,89.0,330.0,330.0,139.0,188.0,1,2,4,0.8660254037844386,0.5000000000000001
-77.0,-193.0,-156.0,10102.0,9844.0,-133.0,24.0,79.0,67.0,88.0,170.0,180.0,81.0,107.0,1,2,5,0.8660254037844386,0.5000000000000001
-66.0,-160.0,-178.0,10190.0,9939.0,-128.0,45.0,59.0,51.0,73.0,320.0,320.0,98.0,139.0,0,2,6,0.8660254037844386,0.5000000000000001
17.0,-116.0,-122.0,10244.0,9976.0,-67.0,43.0,58.0,43.0,66.0,360.0,350.0,72.0,98.0,0,2,0,0.8660254037844386,0.5000000000000001
-21.0,-138.0,-144.0,10318.0,10098.0,-111.0,34.0,72.0,55.0,88.0,40.0,40.0,67.0,94.0,1,2,1,0.8660254037844386,0.5000000000000001
44.0,-132.0,-44.0,10051.0,9810.0,-22.0,47.0,79.0,55.0,96.0,300.0,290.0,130.0,201.0,1,2,2,0.8660254037844386,0.5000000000000001
-88.0,-188.0,-211.0,10281.0,10017.0,-150.0,43.0,53.0,36.0,66.0,310.0,310.0,89.0,130.0,0,2,3,0.8660254037844386,0.5000000000000001
-155.0,-232.0,-228.0,10281.0,10041.0,-183.0,27.0,66.0,54.0,75.0,10.0,360.0,58.0,72.0,1,2,4,0.8660254037844386,0.5000000000000001
-71.0,-260.0,-206.0,10213.0,9976.0,-161.0,31.0,60.0,41.0,78.0,240.0,230.0,67.0,89.0,0,2,5,0.8660254037844386,0.5000000000000001
-21.0,-127.0,-128.0,10041.0,9807.0,-83.0,54.0,65.0,55.0,80.0,330.0,330.0,107.0,148.0,1,2,6,0.8660254037844386,0.5000000000000001
-105.0,-182.0,-228.0,10163.0,9898.0,-161.0,50.0,50.0,34.0,73.0,330.0,300.0,98.0,143.0,0,2,0,0.8660254037844386,0.5000000000000001
-66.0,-227.0,-183.0,10210.0,9976.0,-139.0,29.0,60.0,34.0,84.0,180.0,180.0,63.0,94.0,1,3,1,1.0,6.123233995736766e-17
-27.0,-121.0,-117.0,10095.0,9854.0,-83.0,28.0,68.0,51.0,85.0,330.0,330.0,89.0,116.0,1,3,2,1.0,6.123233995736766e-17
-93.0,-210.0,-194.0,10142.0,9888.0,-150.0,38.0,63.0,44.0,88.0,340.0,300.0,94.0,121.0,0,3,3,1.0,6.123233995736766e-17
-49.0,-227.0,-211.0,10240.0,9990.0,-150.0,36.0,51.0,36.0,64.0,250.0,240.0,81.0,130.0,0,3,4,1.0,6.123233995736766e-17
-10.0,-166.0,-172.0,10261.0,10010.0,-100.0,25.0,49.0,28.0,76.0,300.0,300.0,67.0,107.0,0,3,5,1.0,6.123233995736766e-17
17.0,-77.0,-56.0,10105.0,9895.0,-33.0,27.0,82.0,49.0,97.0,150.0,140.0,67.0,85.0,1,3,6,1.0,6.123233995736766e-17
28.0,-10.0,-22.0,10027.0,9804.0,-6.0,26.0,85.0,72.0,93.0,320.0,330.0,72.0,94.0,1,3,0,1.0,6.123233995736766e-17
6.0,-110.0,-94.0,10034.0,9766.0,-61.0,59.0,69.0,50.0,92.0,300.0,310.0,130.0,179.0,1,3,1,1.0,6.123233995736766e-17
-10.0,-155.0,-122.0,10176.0,9942.0,-83.0,25.0,66.0,47.0,84.0,180.0,240.0,58.0,76.0,0,3,2,1.0,6.123233995736766e-17
44.0,-71.0,-89.0,10149.0,9905.0,-39.0,30.0,58.0,36.0,78.0,250.0,250.0,94.0,125.0,0,3,3,1.0,6.123233995736766e-17
22.0,-66.0,-89.0,10173.0,9936.0,-44.0,17.0,63.0,46.0,78.0,30.0,120.0,36.0,45.0,0,3,4,1.0,6.123233995736766e-17
22.0,-77.0,-28.0,9919.0,9716.0,-11.0,58.0,83.0,72.0,92.0,330.0,320.0,116.0,165.0,1,3,5,1.0,6.123233995736766e-17
-66.0,-127.0,-144.0,10020.0,9746.0,-106.0,64.0,65.0,54.0,77.0,300.0,300.0,125.0,174.0,1,3,6,1.0,6.123233995736766e-17
-10.0,-155.0,-100.0,10210.0,9963.0,-72.0,36.0,73.0,63.0,80.0,220.0,230.0,76.0,107.0,0,3,0,1.0,6.123233995736766e-17
0.0,-82.0,-111.0,10227.0,9980.0,-56.0,27.0,57.0,38.0,81.0,330.0,330.0,72.0,89.0,0,3,1,1.0,6.123233995736766e-17
78.0,-99.0,-72.0,10196.0,9959.0,-28.0,30.0,62.0,46.0,81.0,240.0,220.0,76.0,107.0,1,3,2,1.0,6.123233995736766e-17
83.0,11.0,6.0,10146.0,9919.0,28.0,35.0,79.0,66.0,89.0,190.0,180.0,76.0,116.0,0,3,3,1.0,6.123233995736766e-17
83.0,-10.0,-11.0,10152.0,9905.0,17.0,21.0,73.0,51.0,100.0,310.0,320.0,72.0,89.0,0,3,4,1.0,6.123233995736766e-17
6.0,-27.0,-44.0,10207.0,9980.0,-22.0,31.0,78.0,58.0,92.0,110.0,110.0,67.0,94.0,1,3,5,1.0,6.123233995736766e-17
17.0,-10.0,-11.0,10044.0,9814.0,0.0,21.0,90.0,85.0,96.0,330.0,330.0,67.0,89.0,1,3,6,1.0,6.123233995736766e-17
22.0,-38.0,-50.0,10054.0,9817.0,-22.0,55.0,70.0,50.0,89.0,310.0,300.0,98.0,143.0,1,3,0,1.0,6.123233995736766e-17
-5.0,-71.0,-106.0,10112.0,9865.0,-61.0,69.0,59.0,51.0,69.0,320.0,330.0,112.0,161.0,0,3,1,1.0,6.123233995736766e-17
44.0,-43.0,-83.0,10234.0,9980.0,-28.0,42.0,56.0,43.0,69.0,360.0,350.0,76.0,98.0,0,3,2,1.0,6.123233995736766e-17
17.0,-55.0,-61.0,10234.0,10003.0,-28.0,40.0,69.0,54.0,85.0,140.0,180.0,76.0,103.0,0,3,3,1.0,6.123233995736766e-17
22.0,-5.0,-11.0,9997.0,9787.0,0.0,26.0,89.0,82.0,92.0,70.0,60.0,94.0,125.0,1,3,4,1.0,6.123233995736766e-17
33.0,-16.0,-22.0,9942.0,9709.0,-6.0,12.0,83.0,75.0,89.0,300.0,290.0,63.0,89.0,1,3,5,1.0,6.123233995736766e-17
50.0,0.0,0.0,9936.0,9699.0,11.0,11.0,86.0,76.0,93.0,250.0,240.0,45.0,63.0,1,3,6,1.0,6.123233995736766e-17
0.0,-71.0,-83.0,10010.0,9776.0,-50.0,50.0,68.0,54.0,82.0,330.0,340.0,81.0,112.0,0,3,0,1.0,6.123233995736766e-17
-27.0,-99.0,-133.0,10078.0,9834.0,-83.0,67.0,59.0,48.0,74.0,320.0,310.0,103.0,143.0,1,3,1,1.0,6.123233995736766e-17
39.0,-82.0,-106.0,10135.0,9892.0,-50.0,43.0,54.0,41.0,65.0,320.0,320.0,94.0,139.0,0,3,2,1.0,6.123233995736766e-17
33.0,-16.0,-28.0,10071.0,9848.0,0.0,34.0,77.0,61.0,97.0,170.0,150.0,76.0,103.0,1,3,3,1.0,6.123233995736766e-17
100.0,6.0,17.0,9942.0,9719.0,28.0,26.0,84.0,61.0,96.0,310.0,310.0,67.0,107.0,1,4,4,0.8660254037844387,-0.4999999999999998
28.0,-21.0,-72.0,10041.0,9790.0,-22.0,73.0,57.0,40.0,89.0,310.0,310.0,125.0,165.0,1,4,5,0.8660254037844387,-0.4999999999999998
56.0,-60.0,-94.0,10098.0,9865.0,-22.0,28.0,48.0,35.0,60.0,330.0,330.0,58.0,76.0,0,4,6,0.8660254037844387,-0.4999999999999998
56.0,-27.0,-78.0,10081.0,9848.0,-17.0,50.0,50.0,38.0,64.0,360.0,340.0,94.0,125.0,0,4,0,0.8660254037844387,-0.4999999999999998
61.0,-55.0,-122.0,10146.0,9898.0,-33.0,32.0,41.0,25.0,58.0,330.0,300.0,67.0,94.0,0,4,1,0.8660254037844387,-0.4999999999999998
78.0,-82.0,-122.0,10179.0,9936.0,-33.0,18.0,41.0,16.0,71.0,10.0,360.0,58.0,67.0,0,4,2,0.8660254037844387,-0.4999999999999998
89.0,-60.0,-67.0,10190.0,9949.0,-6.0,24.0,50.0,29.0,70.0,100.0,110.0,58.0,81.0,0,4,3,0.8660254037844387,-0.4999999999999998
39.0,6.0,6.0,10091.0,9871.0,17.0,26.0,89.0,79.0,97.0,90.0,100.0,89.0,116.0,1,4,4,0.8660254037844387,-0.4999999999999998
111.0,17.0,17.0,10037.0,9810.0,39.0,14.0,76.0,48.0,93.0,180.0,190.0,72.0,107.0,1,4,5,0.8660254037844387,-0.4999999999999998
44.0,17.0,22.0,9993.0,9756.0,28.0,25.0,91.0,86.0,96.0,330.0,330.0,63.0,85.0,1,4,6,0.8660254037844387,-0.4999999999999998
83.0,6.0,-22.0,10108.0,9865.0,17.0,39.0,64.0,42.0,89.0,330.0,330.0,94.0,116.0,0,4,0,0.8660254037844387,-0.4999999999999998
94.0,-16.0,0.0,10108.0,9875.0,22.0,9.0,78.0,65.0,86.0,330.0,330.0,103.0,116.0,1,4,1,0.8660254037844387,-0.4999999999999998
117.0,-5.0,-56.0,10146.0,9919.0,11.0,15.0,48.0,28.0,70.0,340.0,350.0,40.0,58.0,0,4,2,0.8660254037844387,-0.4999999999999998
89.0,0.0,-6.0,10152.0,9915.0,28.0,30.0,70.0,46.0,93.0,200.0,190.0,58.0,81.0,1,4,3,0.8660254037844387,-0.4999999999999998
128.0,39.0,11.0,10122.0,9892.0,44.0,22.0,69.0,41.0,93.0,220.0,220.0,72.0,112.0,1,4,4,0.8660254037844387,-0.4999999999999998
106.0,28.0,-6.0,10095.0,9861.0,33.0,31.0,64.0,41.0,89.0,240.0,230.0,98.0,139.0,1,4,5,0.8660254037844387,-0.4999999999999998
61.0,11.0,-33.0,10098.0,9858.0,6.0,38.0,62.0,45.0,82.0,310.0,300.0,98.0,139.0,0,4,6,0.8660254037844387,-0.4999999999999998
106.0,-5.0,-56.0,10254.0,10003.0,6.0,37.0,49.0,27.0,79.0,330.0,320.0,81.0,130.0,0,4,0,0.8660254037844387,-0.4999999999999998
67.0,6.0,-11.0,10122.0,9915.0,17.0,54.0,76.0,53.0,89.0,110.0,240.0,103.0,192.0,1,4,1,0.8660254037844387,-0.4999999999999998
67.0,-5.0,-33.0,10142.0,9878.0,11.0,54.0,62.0,45.0,86.0,250.0,270.0,116.0,170.0,0,4,2,0.8660254037844387,-0.4999999999999998
106.0,-27.0,-33.0,10278.0,10047.0,17.0,47.0,59.0,33.0,86.0,190.0,200.0,107.0,165.0,1,4,3,0.8660254037844387,-0.4999999999999998
106.0,11.0,-11.0,10203.0,9959.0,33.0,52.0,61.0,42.0,86.0,330.0,330.0,103.0,143.0,1,4,4,0.8660254037844387,-0.4999999999999998
61.0,-21.0,-94.0,10257.0,10020.0,-22.0,55.0,45.0,30.0,58.0,340.0,330.0,103.0,134.0,0,4,5,0.8660254037844387,-0.4999999999999998
117.0,-21.0,-67.0,10261.0,10020.0,0.0,43.0,47.0,30.0,64.0,360.0,10.0,81.0,103.0,0,4,6,0.8660254037844387,-0.4999999999999998
133.0,-16.0,-11.0,10244.0,10014.0,39.0,31.0,56.0,42.0,76.0,160.0,170.0,72.0,94.0,0,4,0,0.8660254037844387,-0.4999999999999998
128.0,50.0,33.0,10149.0,9925.0,61.0,40.0,73.0,61.0,83.0,160.0,160.0,72.0,98.0,1,4,1,0.8660254037844387,-0.4999999999999998
83.0,33.0,50.0,10061.0,9837.0,61.0,41.0,90.0,82.0,97.0,360.0,360.0,98.0,134.0,1,4,2,0.8660254037844387,-0.4999999999999998
33.0,-5.0,-17.0,10064.0,9824.0,0.0,78.0,86.0,82.0,89.0,330.0,330.0,116.0,157.0,1,4,3,0.8660254037844387,-0.4999999999999998
33.0,0.0,-6.0,10132.0,9885.0,6.0,57.0,85.0,82.0,89.0,360.0,350.0,89.0,121.0,1,4,4,0.8660254037844387,-0.4999999999999998
89.0,6.0,-6.0,10173.0,9936.0,22.0,51.0,71.0,54.0,86.0,340.0,10.0,103.0,139.0,1,4,5,0.8660254037844387,-0.4999999999999998
117.0,11.0,0.0,10200.0,9959.0,33.0,41.0,65.0,49.0,85.0,360.0,360.0,94.0,116.0,0,5,6,0.4999999999999999,-0.8660254037844387
167.0,-5.0,0.0,10213.0,9980.0,56.0,10.0,54.0,32.0,85.0,100.0,160.0,40.0,63.0,0,5,0,0.4999999999999999,-0.8660254037844387
206.0,39.0,22.0,10203.0,9970.0,78.0,30.0,51.0,31.0,73.0,180.0,140.0,67.0,94.0,0,5,1,0.4999999999999999,-0.8660254037844387
100.0,67.0,50.0,10159.0,9925.0,67.0,32.0,81.0,63.0,93.0,340.0,190.0,54.0,72.0,1,5,2,0.4999999999999999,-0.8660254037844387
128.0,11.0,-28.0,10146.0,9915.0,28.0,47.0,54.0,34.0,73.0,360.0,300.0,89.0,125.0,0,5,3,0.4999999999999999,-0.8660254037844387
78.0,-16.0,-56.0,10156.0,9915.0,-6.0,29.0,55.0,35.0,78.0,330.0,340.0,72.0,103.0,0,5,4,0.4999999999999999,-0.8660254037844387
122.0,-27.0,-78.0,10203.0,9959.0,6.0,33.0,40.0,19.0,72.0,350.0,360.0,72.0,94.0,0,5,5,0.4999999999999999,-0.8660254037844387
172.0,-21.0,-89.0,10257.0,10017.0,22.0,21.0,32.0,17.0,58.0,50.0,70.0,45.0,63.0,0,5,6,0.4999999999999999,-0.8660254037844387
217.0,-5.0,-61.0,10301.0,10064.0,50.0,17.0,31.0,13.0,69.0,70.0,20.0,45.0,67.0,0,5,0,0.4999999999999999,-0.8660254037844387
228.0,22.0,-39.0,10328.0,10091.0,67.0,19.0,30.0,17.0,60.0,140.0,70.0,58.0,89.0,0,5,1,0.4999999999999999,-0.8660254037844387
261.0,50.0,-11.0,10271.0,10044.0,83.0,25.0,32.0,16.0,60.0,150.0,170.0,58.0,76.0,0,5,2,0.4999999999999999,-0.8660254037844387
272.0,94.0,0.0,10261.0,10030.0,100.0,20.0,29.0,14.0,63.0,10.0,10.0,63.0,81.0,0,5,3,0.4999999999999999,-0.8660254037844387
322.0,133.0,67.0,10179.0,9963.0,144.0,36.0,37.0,18.0,58.0,240.0,230.0,89.0,116.0,0,5,4,0.4999999999999999,-0.8660254037844387
283.0,172.0,94.0,10149.0,9915.0,150.0,26.0,45.0,32.0,60.0,150.0,140.0,63.0,89.0,0,5,5,0.4999999999999999,-0.8660254037844387
178.0,111.0,89.0,10139.0,9915.0,111.0,38.0,71.0,53.0,93.0,150.0,180.0,72.0,94.0,1,5,6,0.4999999999999999,-0.8660254037844387
200.0,106.0,128.0,10054.0,9834.0,133.0,36.0,86.0,71.0,96.0,140.0,150.0,76.0,103.0,1,5,0,0.4999999999999999,-0.8660254037844387
167.0,50.0,83.0,9956.0,9726.0,100.0,64.0,77.0,56.0,93.0,240.0,240.0,112.0,157.0,1,5,1,0.4999999999999999,-0.8660254037844387
144.0,39.0,-17.0,10051.0,9804.0,44.0,53.0,52.0,29.0,79.0,310.0,310.0,103.0,152.0,0,5,2,0.4999999999999999,-0.8660254037844387
183.0,6.0,-17.0,10098.0,9868.0,56.0,36.0,45.0,27.0,76.0,220.0,210.0,67.0,98.0,0,5,3,0.4999999999999999,-0.8660254037844387
172.0,50.0,50.0,10146.0,9905.0,83.0,38.0,64.0,47.0,86.0,160.0,200.0,81.0,98.0,0,5,4,0.4999999999999999,-0.8660254037844387
217.0,100.0,117.0,10142.0,9912.0,128.0,49.0,85.0,68.0,97.0,240.0,250.0,139.0,170.0,1,5,5,0.4999999999999999,-0.8660254037844387
233.0,122.0,161.0,10129.0,9892.0,167.0,37.0,88.0,79.0,97.0,240.0,230.0,94.0,134.0,1,5,6,0.4999999999999999,-0.8660254037844387
139.0,50.0,17.0,10224.0,9976.0,56.0,51.0,61.0,42.0,80.0,330.0,320.0,89.0,134.0,0,5,0,0.4999999999999999,-0.8660254037844387
172.0,17.0,6.0,10278.0,10041.0,61.0,14.0,53.0,31.0,93.0,90.0,90.0,54.0,67.0,0,5,1,0.4999999999999999,-0.8660254037844387
233.0,50.0,28.0,10254.0,10024.0,89.0,17.0,49.0,24.0,80.0,250.0,250.0,63.0,85.0,0,5,2,0.4999999999999999,-0.8660254037844387
189.0,78.0,83.0,10200.0,9980.0,106.0,34.0,76.0,52.0,87.0,170.0,180.0,89.0,130.0,1,5,3,0.4999999999999999,-0.8660254037844387
189.0,94.0,133.0,10081.0,9858.0,139.0,30.0,93.0,89.0,97.0,170.0,180.0,67.0,94.0,1,5,4,0.4999999999999999,-0.8660254037844387
217.0,106.0,139.0,10027.0,9793.0,144.0,33.0,87.0,76.0,96.0,330.0,340.0,76.0,98.0,1,5,5,0.4999999999999999,-0.8660254037844387
239.0,78.0,78.0,10119.0,9881.0,122.0,30.0,57.0,32.0,96.0,310.0,320.0,94.0,139.0,0,5,6,0.4999999999999999,-0.8660254037844387
233.0,117.0,78.0,10129.0,9898.0,122.0,33.0,56.0,27.0,87.0,320.0,310.0,94.0,148.0,1,5,0,0.4999999999999999,-0.8660254037844387
172.0,61.0,,,,,47.0,43.0,32.0,60.0,360.0,10.0,89.0,125.0,0,5,1,0.4999999999999999,-0.8660254037844387
194.0,33.0,17.0,10139.0,9915.0,72.0,29.0,51.0,30.0,70.0,340.0,310.0,72.0,98.0,0,6,2,1.2246467991473532e-16,-1.0
222.0,56.0,28.0,10088.0,9861.0,89.0,19.0,47.0,27.0,85.0,360.0,330.0,58.0,81.0,0,6,3,1.2246467991473532e-16,-1.0
200.0,67.0,89.0,10098.0,9865.0,111.0,24.0,74.0,50.0,90.0,220.0,210.0,81.0,107.0,1,6,4,1.2246467991473532e-16,-1.0
189.0,100.0,100.0,10102.0,9875.0,111.0,26.0,85.0,68.0,93.0,110.0,110.0,54.0,76.0,1,6,5,1.2246467991473532e-16,-1.0
156.0,100.0,100.0,10108.0,9871.0,111.0,25.0,85.0,72.0,93.0,250.0,250.0,67.0,112.0,1,6,6,1.2246467991473532e-16,-1.0
200.0,83.0,78.0,10166.0,9932.0,106.0,22.0,71.0,45.0,93.0,10.0,10.0,58.0,76.0,0,6,0,1.2246467991473532e-16,-1.0
239.0,67.0,83.0,10166.0,9936.0,122.0,31.0,58.0,36.0,93.0,170.0,160.0,89.0,139.0,0,6,1,1.2246467991473532e-16,-1.0
